0,1,2,3
0.0,0.47049755,0.0,0
0.0,0.45943224,0.0,0
0.06253212,0.40138513,0.0,1
0.0,0.38670066,0.0,3
0.0,0.39428496,0.0,3
0.0028976037,0.3325681,0.0,3
0.04106856,0.4604054,0.0,0
0.00092977885,0.3960279,0.0,0
0.0,0.44946367,0.0,2
0.051774707,0.4640077,0.0,2
0.008087101,0.29270723,0.0,1
0.0,0.4561192,0.0,0
0.0,0.4526302,0.0,2
0.015826896,0.3060484,0.0,1
0.0,0.37093154,0.0,3
0.015181292,0.3778691,0.0,1
0.0,0.29523566,0.0,1
0.003987986,0.47511172,0.0,3
0.0,0.32009777,0.0,0
0.0,0.3231586,0.0,2
0.011945862,0.36868107,0.0,1
0.07224058,0.47181004,0.0,2
0.009698251,0.44316027,0.0,1
0.0,0.2924012,0.0,1
0.0,0.2814596,0.0,1
0.007758359,0.4581781,0.0,0
0.006967621,0.47477815,0.0,0
0.009837274,0.46972814,0.0,3
0.0,0.36004433,0.0,1
0.0,0.34799328,0.0,1
0.027098471,0.26793298,0.0,1
0.0,0.46717915,0.0,0
0.0017638938,0.3656078,0.0,0
0.0,0.33885846,0.0,2
0.0,0.42603818,0.0,3
0.012871853,0.3066156,0.0,1
0.0115587395,0.43537167,0.0,0
0.0,0.3512371,0.0,0
0.0,0.35998055,0.0,2
0.0,0.4632578,0.0,2
0.0,0.40974805,0.0,2
0.0,0.45188993,0.0,2
0.01826764,0.468577,0.0,3
0.0,0.3047402,0.0,1
0.0,0.3192183,0.0,1
0.005889229,0.316597,0.0,1
0.0,0.45684868,0.0,0
0.012570754,0.42762157,0.0,1
0.0,0.46055892,0.0,3
0.0,0.4722593,0.0,3
0.00045961517,0.414775,0.0,0
0.00078317773,0.47450382,0.0,0
0.1707187,0.47491136,0.0,2
0.14095217,0.31397766,0.0,2
0.005818995,0.44986826,0.0,0
0.0,0.4565847,0.0,1
0.017692974,0.3948232,0.0,0
0.0036119162,0.4737925,0.0,3
0.0,0.29947096,0.0,1
0.015471409,0.4693857,0.0,3
0.041486062,0.4687575,0.0,3
0.06967985,0.44448975,0.0,2
0.0,0.32413018,0.0,1
0.0050010853,0.2996472,0.0,1
0.013499421,0.3132964,0.0,3
0.0,0.32951483,0.0,1
0.0070431815,0.43485588,0.0,1
0.0,0.46245417,0.0,0
0.02246595,0.4194572,0.0,1
0.0,0.42341447,0.0,2
0.029917775,0.31232303,0.0,1
0.0,0.36523125,0.0,0
0.0,0.46042347,0.0,0
0.0,0.36949307,0.0,0
0.0,0.37793252,0.0,1
0.0,0.46764997,0.0,3
0.0,0.31491822,0.0,1
0.045942355,0.39952037,0.0,2
0.0,0.4677749,0.0,2
0.0,0.37988722,0.0,1
0.0,0.4720657,0.0,3
0.0071132216,0.4445924,0.0,0
0.07292927,0.39915085,0.0,2
0.018020924,0.4099848,0.0,2
0.0033032806,0.3010119,0.0,1
0.0,0.3724238,0.0,1
0.0,0.3850261,0.0,1
0.0,0.47250414,0.0,3
0.0,0.37597656,0.0,2
0.0,0.3505438,0.0,1
0.08474744,0.31369156,0.0,0
0.12405964,0.3258317,0.0,1
0.0,0.40669936,0.0,1
0.042936947,0.37171146,0.0,2
0.0,0.37909272,0.0,1
0.0,0.47356611,0.0,3
0.009655586,0.46170545,0.0,2
0.021751575,0.44991356,0.0,0
0.0,0.47362065,0.0,0
0.04012176,0.42924944,0.0,3
0.11046096,0.37685037,0.0,0
0.039926637,0.36363995,0.0,2
0.05726169,0.40674582,0.0,1
0.0,0.39883435,0.0,2
0.0037268517,0.47531268,0.0,3
0.0,0.30221084,0.0,1
0.0,0.3070775,0.0,2
0.0,0.3959372,0.0,0
0.0,0.47208825,0.0,3
0.0,0.4744163,0.0,3
0.022032687,0.3612263,0.0,0
0.0,0.3680818,0.0,1
0.0,0.28952372,0.0,1
0.0,0.33689076,0.0,0
0.006111879,0.4612792,0.0,3
0.0,0.45575914,0.0,2
0.0,0.46462503,0.0,0
0.0,0.46896464,0.0,0
0.07929117,0.45389205,0.0,0
0.0,0.468398,0.0,3
0.017388895,0.47121382,0.0,3
0.0,0.46793008,0.0,3
0.0065387264,0.4653962,0.0,0
0.0,0.4696283,0.0,3
0.0,0.47213158,0.0,1
0.0,0.4504406,0.0,1
0.019818585,0.4569563,0.0,2
0.033648618,0.4695082,0.0,3
0.0,0.29338643,0.0,1
0.0,0.44661102,0.0,2
0.019482989,0.4622254,0.0,3
0.0,0.3376178,0.0,1
0.0,0.47343323,0.0,3
0.0,0.40233982,0.0,1
0.0,0.4591458,0.0,2
0.0,0.4654933,0.0,1
0.0,0.3150007,0.0,3
0.0,0.3636713,0.0,1
0.011892685,0.32368046,0.0,1
0.021982143,0.47043195,0.0,2
0.0,0.46299216,0.0,0
0.0,0.37859184,0.0,1
0.15853727,0.42412156,0.0,2
0.0,0.43494135,0.0,2
0.0007200627,0.43213558,0.0,2
0.0,0.46907452,0.0,2
0.036002163,0.36091706,0.0,1
0.004479144,0.43130517,0.0,2
0.0,0.34012526,0.0,1
0.0060177688,0.43674317,0.0,0
0.0,0.46842414,0.0,3
0.0,0.46628895,0.0,3
0.023426881,0.38926938,0.0,1
0.031844597,0.44431117,0.0,3
0.0,0.46815696,0.0,3
0.0,0.33984852,0.0,1
0.0345079,0.2857565,0.0,3
0.00441808,0.46620315,0.0,3
0.03971387,0.47042045,0.0,3
0.0014093339,0.4713491,0.0,0
0.010118745,0.47514415,0.0,3
0.0,0.36378074,0.0,1
0.0,0.43461475,0.0,2
0.0,0.29544884,0.0,1
0.0027419436,0.3719693,0.0,0
0.0,0.45317537,0.0,2
0.019751415,0.42605057,0.0,0
0.11176561,0.33543533,0.0,0
0.0,0.38458642,0.0,0
0.0,0.46321088,0.0,3
0.015247228,0.47034216,0.0,0
0.0029778013,0.46741503,0.0,0
0.0,0.3459858,0.0,2
0.0,0.32568163,0.0,0
0.12424808,0.4415182,0.0,1
0.0,0.4405569,0.0,2
0.013387896,0.3160723,0.0,1
0.10799832,0.4728079,0.0,2
0.07469726,0.44975284,0.0,2
0.0,0.3538392,0.0,0
0.0,0.46641365,0.0,0
0.06902207,0.47268337,0.0,3
0.0,0.37367597,0.0,1
0.016926974,0.3307719,0.0,1
0.0,0.40465537,0.0,1
0.0,0.45252794,0.0,1
0.0,0.29341778,0.0,2
0.0,0.37267742,0.0,3
0.0,0.4596298,0.0,0
0.004499192,0.46935597,0.0,0
0.0,0.31718177,0.0,1
0.0050907773,0.46075496,0.0,3
0.0024168186,0.46156663,0.0,3
0.09999796,0.47214457,0.0,2
0.12118575,0.44081327,0.0,2
0.0019166027,0.45795634,0.0,0
0.0,0.42185685,0.0,2
0.0,0.27105168,0.0,1
0.0,0.43360347,0.0,1
0.0,0.4718621,0.0,3
0.0,0.44342604,0.0,0
0.0,0.46575195,0.0,2
0.0,0.4702004,0.0,3
0.03641265,0.31218103,0.0,1
0.0,0.46378708,0.0,2
0.0,0.38717514,0.0,1
0.03705422,0.3245472,0.0,1
0.0,0.46115395,0.0,3
0.0,0.28556183,0.0,1
0.0,0.328016,0.0,1
0.01340739,0.46712092,0.0,2
0.0,0.4700658,0.0,0
0.0,0.47257787,0.0,3
0.03528803,0.47312978,0.0,0
0.0,0.35983157,0.0,0
0.070352875,0.45075586,0.0,2
0.038563773,0.4283984,0.0,3
0.023133818,0.37670764,0.0,0
0.025241723,0.43166274,0.0,0
0.01352,0.44391394,0.0,2
0.0,0.42819512,0.0,1
0.0,0.45176303,0.0,0
0.074562915,0.44223905,0.0,3
0.0,0.42233345,0.0,1
0.0,0.46486908,0.0,0
0.012362098,0.4265372,0.0,1
0.0,0.45953634,0.0,3
0.0,0.36490092,0.0,0
0.0,0.32586485,0.0,1
0.0,0.3546194,0.0,1
0.026232202,0.31446344,0.0,1
0.005143693,0.43858394,0.0,3
0.025020368,0.46083453,0.0,3
0.0,0.4729229,0.0,3
0.007386474,0.4709559,0.0,3
0.07215296,0.47024256,0.0,2
0.014151011,0.41213733,0.0,1
0.009802514,0.3329482,0.0,0
0.0,0.47229037,0.0,3
0.0,0.4260174,0.0,2
0.006702639,0.45760545,0.0,3
0.12090583,0.4648122,0.0,0
0.0041005933,0.46593618,0.0,0
0.022581598,0.37828928,0.0,1
0.019288532,0.37456435,0.0,0
0.0,0.29558897,0.0,1
0.0,0.47162345,0.0,3
0.0,0.3442367,0.0,0
0.026630875,0.46816435,0.0,3
0.020836687,0.37922516,0.0,0
0.0,0.32146153,0.0,3
0.0,0.409317,0.0,3
0.01236439,0.4499224,0.0,2
0.0,0.42624983,0.0,0
0.0,0.37732077,0.0,1
0.0,0.46546605,0.0,2
0.0,0.4229729,0.0,1
0.0,0.4512209,0.0,2
0.0,0.4379297,0.0,3
0.18437403,0.42747936,0.0,2
0.031323396,0.39833206,0.0,1
0.0,0.36461625,0.0,0
0.0,0.27963677,0.0,1
0.011365088,0.4679423,0.0,0
0.0,0.46522275,0.0,1
0.020777557,0.2967435,0.0,3
0.012808541,0.3324174,0.0,0
0.0,0.46201923,0.0,2
0.0,0.3036215,0.0,1
0.0,0.40383175,0.0,1
0.0,0.4276535,0.0,3
0.0,0.39037862,0.0,2
0.0,0.47299463,0.0,0
0.0,0.32086667,0.0,1
0.060854815,0.3850936,0.0,2
0.0,0.32145658,0.0,1
0.0,0.3687151,0.0,1
0.0,0.3420247,0.0,1
0.0,0.3138714,0.0,1
0.0,0.3405666,0.0,2
0.028667219,0.37837982,0.0,1
0.026264591,0.4736315,0.0,3
0.0052627944,0.47349986,0.0,0
0.04995812,0.32301328,0.0,2
0.020980688,0.45667025,0.0,3
0.008760473,0.47270676,0.0,0
0.007318925,0.4580517,0.0,0
0.0,0.40343058,0.0,1
0.03726358,0.45403638,0.0,3
0.0,0.42765492,0.0,1
0.0,0.42283538,0.0,2
0.0,0.45085597,0.0,3
0.0,0.4221557,0.0,0
0.0,0.3160316,0.0,3
0.056782283,0.38917804,0.0,0
0.14282784,0.32631218,0.0,1
0.0044392603,0.38422433,0.0,0
0.06285762,0.3189156,0.0,1
0.009994182,0.376507,0.0,1
0.0,0.3415548,0.0,0
0.0,0.35246077,0.0,1
0.08371304,0.46884623,0.0,0
0.06100136,0.46920875,0.0,3
0.0,0.28413415,0.0,1
0.16776417,0.43897873,0.0,2
0.0,0.38353565,0.0,0
0.0,0.42435122,0.0,1
0.0,0.3653542,0.0,1
0.0,0.3593826,0.0,0
0.0,0.4729406,0.0,3
0.0,0.47517353,0.0,3
0.0,0.46612006,0.0,3
0.0,0.3179292,0.0,1
0.0,0.47534418,0.0,3
0.016350867,0.46193895,0.0,3
0.0,0.45759177,0.0,0
0.103659965,0.33917838,0.0,0
0.010838619,0.38564366,0.0,1
0.17604223,0.32318738,0.0,0
0.013424267,0.43180293,0.0,3
0.0005429991,0.44449612,0.0,0
0.005627212,0.46405715,0.0,0
0.0,0.43735245,0.0,1
0.0,0.47492543,0.0,0
0.0,0.41442826,0.0,1
0.013647076,0.28641516,0.0,1
0.0,0.4554699,0.0,0
0.05906225,0.4405951,0.0,2
0.10877483,0.3292222,0.0,0
0.008246222,0.42495054,0.0,0
0.0,0.4503638,0.0,0
0.062026057,0.46899363,0.0,2
0.009767768,0.42296132,0.0,0
0.0,0.4734954,0.0,3
0.012266581,0.47081172,0.0,0
0.0,0.4708691,0.0,0
0.0042304886,0.4381866,0.0,3
0.0,0.3769236,0.0,1
0.014839144,0.3221064,0.0,1
0.0,0.39701128,0.0,1
0.0,0.44060084,0.0,1
0.0,0.30131298,0.0,1
0.0,0.44417927,0.0,2
0.0,0.38504517,0.0,1
0.020713244,0.4540234,0.0,3
0.015505499,0.30626196,0.0,1
0.009466787,0.3416646,0.0,1
0.0,0.46440494,0.0,0
0.0025081313,0.44597235,0.0,0
0.0,0.3327835,0.0,0
0.0,0.41252032,0.0,0
0.0,0.3253036,0.0,1
0.0015515118,0.46020705,0.0,0
0.0,0.42318258,0.0,3
0.0,0.3218163,0.0,1
0.0,0.47218025,0.0,3
0.0,0.30463624,0.0,1
0.010027028,0.4558068,0.0,0
0.029718319,0.46499977,0.0,1
0.0,0.41646922,0.0,0
0.0,0.39948514,0.0,0
0.09116359,0.4351054,0.0,2
0.0,0.46933582,0.0,0
0.0,0.4457376,0.0,2
0.0,0.47498685,0.0,3
0.0,0.47434634,0.0,2
0.01634708,0.41834167,0.0,1
0.0005667734,0.4688346,0.0,0
0.0,0.37639683,0.0,1
0.060058825,0.4393316,0.0,1
0.0,0.47409117,0.0,2
0.038717825,0.47351637,0.0,3
0.0,0.4176587,0.0,1
0.042987205,0.38386294,0.0,2
0.06631734,0.3203641,0.0,1
0.0023572214,0.46506324,0.0,0
0.0029244623,0.46566346,0.0,3
0.0,0.44820267,0.0,1
0.04766408,0.44682178,0.0,0
0.0,0.46685705,0.0,2
0.0592029,0.33981156,0.0,1
0.006508396,0.401362,0.0,1
0.012929375,0.37352464,0.0,1
0.0,0.45808893,0.0,1
0.0036333932,0.36367527,0.0,0
0.0,0.4401476,0.0,2
0.0,0.39044496,0.0,1
0.0,0.3054136,0.0,0
0.03796562,0.4626865,0.0,1
0.0,0.38735902,0.0,2
0.06663274,0.4647474,0.0,2
0.0,0.3433246,0.0,1
0.000475549,0.32044852,0.0,0
0.0,0.39440915,0.0,2
0.0,0.4186092,0.0,1
0.0,0.39353704,0.0,0
0.0,0.4645965,0.0,2
0.0,0.37255535,0.0,1
0.0,0.3071869,0.0,0
0.0,0.39203784,0.0,1
0.0,0.46023026,0.0,0
0.0,0.4630854,0.0,0
0.0,0.4718513,0.0,3
0.07542002,0.47049117,0.0,2
0.0,0.329245,0.0,1
0.0,0.44336417,0.0,1
0.035795905,0.4445243,0.0,0
0.025827037,0.4744949,0.0,3
0.010601758,0.44570488,0.0,1
0.016010182,0.474082,0.0,3
0.0,0.46407136,0.0,0
0.010594765,0.30308044,0.0,1
0.012761159,0.34463274,0.0,1
0.0018524113,0.4742719,0.0,0
0.0,0.3232412,0.0,1
0.0,0.27994287,0.0,1
0.03200931,0.4090758,0.0,1
0.0,0.2708961,0.0,1
0.014889165,0.34214008,0.0,3
0.0,0.45429373,0.0,2
0.0,0.31410223,0.0,1
0.0,0.4693948,0.0,3
0.003447036,0.46534517,0.0,3
0.029404486,0.47152495,0.0,0
0.014545494,0.46890414,0.0,3
0.013851343,0.46562272,0.0,3
0.0095013715,0.46830818,0.0,0
0.0,0.30487972,0.0,1
0.00827147,0.36532855,0.0,1
0.025370002,0.3824658,0.0,1
0.0031766852,0.3725679,0.0,0
0.0,0.46484435,0.0,0
0.02300238,0.4739526,0.0,0
0.0,0.44849446,0.0,2
0.0052574244,0.3838871,0.0,1
0.0031528443,0.4752614,0.0,0
0.0,0.4041976,0.0,2
0.0,0.4740893,0.0,3
0.009676472,0.31412262,0.0,1
0.04969736,0.347214,0.0,3
0.0,0.3795481,0.0,3
0.0,0.47261474,0.0,3
0.0,0.38350013,0.0,1
0.0137925055,0.33245763,0.0,1
0.0064734956,0.4688172,0.0,0
0.0,0.41476578,0.0,3
0.011109608,0.46219856,0.0,1
0.0017872538,0.2825166,0.0,3
0.062966205,0.4711699,0.0,3
0.0039409483,0.47031248,0.0,0
0.054318786,0.2955675,0.0,1
0.07044135,0.30679005,0.0,0
0.0,0.45924732,0.0,3
0.056930296,0.44844148,0.0,2
0.0,0.4709313,0.0,3
0.0,0.3159419,0.0,1
0.0,0.46935663,0.0,3
0.0,0.40214238,0.0,0
0.0,0.47293016,0.0,3
0.006787011,0.47074008,0.0,3
0.016874855,0.45032048,0.0,1
0.0,0.4629115,0.0,0
0.026474504,0.30774465,0.0,0
0.0,0.41880795,0.0,3
0.0,0.4700424,0.0,3
0.0,0.3555131,0.0,1
0.0,0.35191998,0.0,1
0.0,0.36831656,0.0,0
0.0,0.3119132,0.0,1
0.18392798,0.27158532,0.0,2
0.0,0.3876839,0.0,0
0.0,0.47398055,0.0,3
0.0,0.44221342,0.0,1
0.017685782,0.33217755,0.0,1
0.0,0.46285427,0.0,3
0.0,0.32640916,0.0,1
0.0022205075,0.45314425,0.0,0
0.03147366,0.30438125,0.0,1
0.0,0.47308522,0.0,3
0.0022278856,0.44206703,0.0,0
0.0,0.4716067,0.0,3
0.0,0.45603436,0.0,2
0.17264542,0.46529132,0.0,2
0.0,0.46644285,0.0,2
0.019195525,0.26482177,0.0,1
0.0,0.45866567,0.0,3
0.0,0.31716296,0.0,0
0.06162349,0.3789204,0.0,1
0.0,0.44980782,0.0,2
0.00852609,0.47519803,0.0,3
0.0,0.31893843,0.0,1
0.0,0.38277942,0.0,1
0.033969976,0.41412434,0.0,0
0.004710761,0.31990048,0.0,0
0.011138695,0.4518724,0.0,2
0.0,0.45504728,0.0,2
0.0,0.43755972,0.0,3
0.0,0.40570086,0.0,1
0.0,0.31417787,0.0,2
0.0,0.3541716,0.0,0
0.0,0.47384775,0.0,3
0.0029322347,0.45567632,0.0,2
0.0,0.46759373,0.0,0
0.0,0.40444311,0.0,1
0.0,0.46380627,0.0,2
0.000860451,0.41225228,0.0,0
0.041360132,0.45750722,0.0,0
0.0,0.46102095,0.0,2
0.013732609,0.3782339,0.0,1
0.0,0.28474352,0.0,1
0.0,0.33127347,0.0,3
0.0,0.4596632,0.0,1
0.0,0.28929386,0.0,0
0.011262204,0.46511126,0.0,2
0.0,0.47242197,0.0,3
0.020036586,0.4301086,0.0,0
0.046225213,0.43664327,0.0,2
0.0055774986,0.4559146,0.0,1
0.005001155,0.4454602,0.0,3
0.0,0.3240496,0.0,1
0.0050022965,0.4679995,0.0,3
0.0,0.40161833,0.0,0
0.0,0.45868394,0.0,0
0.0,0.37648597,0.0,1
0.016229829,0.445746,0.0,3
0.040089518,0.44907954,0.0,0
0.0,0.42998824,0.0,2
0.083699256,0.41127974,0.0,2
0.0029967588,0.42954987,0.0,3
0.0,0.34298772,0.0,1
0.016309772,0.28798708,0.0,1
0.0,0.4750888,0.0,3
0.022020789,0.42524236,0.0,0
0.0,0.4698355,0.0,3
0.0,0.47421393,0.0,3
0.0,0.36820376,0.0,0
0.032160316,0.31591132,0.0,0
0.0,0.37700567,0.0,1
0.0,0.4729054,0.0,0
0.02079553,0.34611332,0.0,1
0.079809286,0.45472744,0.0,2
0.0,0.46392396,0.0,2
0.0,0.4146836,0.0,2
0.0,0.3436977,0.0,1
0.09789204,0.38898692,0.0,2
0.0,0.46754146,0.0,3
0.0,0.43085337,0.0,1
0.02075014,0.34504038,0.0,3
0.015287529,0.37807992,0.0,1
0.0,0.36781383,0.0,1
0.005667598,0.30581492,0.0,0
0.076048896,0.44560605,0.0,2
0.031553112,0.45358205,0.0,2
0.0,0.47321358,0.0,3
0.0,0.3181864,0.0,3
0.0,0.4712918,0.0,1
0.0,0.45021936,0.0,2
0.0,0.3946177,0.0,0
0.0,0.3424811,0.0,0
0.0,0.41670096,0.0,2
0.008317977,0.2806895,0.0,1
0.0,0.4707869,0.0,0
0.050487865,0.34505874,0.0,1
0.0,0.30461666,0.0,0
0.0,0.32283843,0.0,1
0.02813738,0.47485173,0.0,3
0.0,0.44308057,0.0,0
0.00042949448,0.46332225,0.0,0
0.0,0.46497256,0.0,3
0.0,0.46698725,0.0,3
0.1285347,0.3067818,0.0,0
0.10403913,0.45359138,0.0,2
0.049480308,0.46979886,0.0,0
0.0037489426,0.47530034,0.0,3
0.13047214,0.3950005,0.0,1
0.0,0.30164698,0.0,1
0.0,0.30079168,0.0,1
0.0,0.34152734,0.0,1
0.0,0.41335264,0.0,2
0.024866289,0.32517874,0.0,1
0.003982453,0.47522214,0.0,3
0.0,0.29796827,0.0,1
0.18609299,0.45271608,0.0,2
0.013009749,0.33607903,0.0,1
0.025669927,0.35172078,0.0,0
0.020778207,0.47261956,0.0,3
0.018709525,0.44326773,0.0,0
0.0,0.45507458,0.0,3
0.009560806,0.42931616,0.0,0
0.0,0.404333,0.0,2
0.0,0.33480743,0.0,1
0.0,0.30545548,0.0,0
0.0,0.47262755,0.0,0
0.003287145,0.44775966,0.0,2
0.04234705,0.4604078,0.0,3
0.0,0.46436563,0.0,3
0.09934482,0.33941838,0.0,0
0.00044645963,0.46544018,0.0,0
0.029228676,0.47354034,0.0,0
0.03040223,0.36667156,0.0,1
0.0,0.46034464,0.0,2
0.0,0.36286268,0.0,1
0.017205741,0.47335622,0.0,3
0.0037855078,0.40407747,0.0,0
0.0,0.45787442,0.0,2
0.0,0.36671564,0.0,0
0.0,0.2990733,0.0,1
0.0,0.44262117,0.0,2
0.0,0.36960664,0.0,0
0.0855514,0.35039866,0.0,0
0.0,0.4448175,0.0,3
0.0,0.45079336,0.0,0
0.0,0.46137065,0.0,0
0.009231061,0.4744443,0.0,3
0.0,0.46734536,0.0,0
0.07951507,0.4402334,0.0,1
0.0,0.3207295,0.0,0
0.013523415,0.47031906,0.0,3
0.2408829,0.46518868,0.0,2
0.01557933,0.36234474,0.0,1
0.01156057,0.46657673,0.0,3
0.007751098,0.46490544,0.0,3
0.0,0.47365308,0.0,3
0.0,0.46627027,0.0,2
0.0,0.46792063,0.0,0
0.0,0.2989026,0.0,2
0.0,0.4719666,0.0,0
0.0,0.4532861,0.0,1
0.00067471626,0.442515,0.0,0
0.0034917488,0.44441345,0.0,3
0.0028336023,0.33851475,0.0,0
0.039579097,0.43055028,0.0,2
0.044228185,0.3304141,0.0,1
0.0,0.3404786,0.0,1
0.0,0.47243986,0.0,3
0.0,0.4667796,0.0,0
0.09593086,0.4546092,0.0,2
0.0,0.47519624,0.0,3
0.0,0.4389747,0.0,0
0.0,0.44000518,0.0,2
0.0,0.36657164,0.0,1
0.0,0.33073726,0.0,0
0.0,0.3950724,0.0,2
0.010390851,0.34682932,0.0,1
0.0,0.45508677,0.0,0
0.0,0.47067547,0.0,3
0.0,0.46728423,0.0,3
0.006651705,0.4601776,0.0,3
0.0,0.4597102,0.0,3
0.0,0.42364532,0.0,1
0.0,0.45020545,0.0,0
0.06372088,0.45496666,0.0,2
0.0,0.41408318,0.0,2
0.014798848,0.4431812,0.0,2
0.056696977,0.2812714,0.0,1
0.0,0.46889707,0.0,0
0.0,0.3620453,0.0,2
0.013220199,0.31190723,0.0,3
0.0,0.36054066,0.0,2
0.0,0.38073692,0.0,1
0.0,0.3493324,0.0,1
0.052313365,0.36163536,0.0,2
0.0,0.33382365,0.0,1
0.0,0.30016103,0.0,1
0.0,0.35074735,0.0,1
0.04611907,0.42789197,0.0,0
0.064437605,0.4003136,0.0,1
0.051200576,0.34016222,0.0,1
0.012451118,0.34929842,0.0,1
0.0,0.462667,0.0,0
0.00876159,0.31537947,0.0,1
0.045108084,0.32241666,0.0,1
0.0,0.47223267,0.0,0
0.13266595,0.34595108,0.0,1
0.010607729,0.4434259,0.0,2
0.0,0.37112233,0.0,1
0.05409197,0.29903486,0.0,1
0.0,0.47303513,0.0,3
0.018986087,0.42114437,0.0,2
0.030161532,0.47151107,0.0,3
0.0,0.46366343,0.0,2
0.0,0.32238552,0.0,1
0.007887288,0.3445504,0.0,2
0.18252753,0.40388736,0.0,2
0.020651607,0.33262646,0.0,1
0.081420295,0.4334112,0.0,1
0.0,0.45863557,0.0,2
0.0,0.32690346,0.0,2
0.10108446,0.3982772,0.0,2
0.00632628,0.47300035,0.0,3
0.06602303,0.3437086,0.0,0
0.019663949,0.4748972,0.0,3
0.047838476,0.46818578,0.0,3
0.020132607,0.31772405,0.0,1
0.009344799,0.41340247,0.0,1
0.0,0.44871828,0.0,2
0.0,0.44415972,0.0,2
0.044159386,0.47394755,0.0,3
0.0029800932,0.474065,0.0,3
0.0,0.43127716,0.0,0
0.0,0.42629582,0.0,0
0.010607549,0.44562513,0.0,2
0.0,0.3467301,0.0,1
0.0400608,0.43611878,0.0,1
0.0,0.46652088,0.0,0
0.0016388175,0.45156202,0.0,0
0.0,0.3630421,0.0,1
0.007128223,0.33870336,0.0,1
0.0029726357,0.46508816,0.0,3
0.0,0.45081696,0.0,2
0.0,0.44121027,0.0,2
0.0,0.47282863,0.0,3
0.0,0.28694913,0.0,1
0.007269401,0.44606265,0.0,3
0.0,0.47222522,0.0,0
0.063825496,0.32314906,0.0,1
0.00036871916,0.45763525,0.0,0
0.0,0.38939822,0.0,1
0.0,0.44310442,0.0,0
0.003203088,0.4680694,0.0,0
0.0,0.39907053,0.0,1
0.0,0.4283137,0.0,1
0.0,0.3478127,0.0,1
0.024114924,0.47222272,0.0,3
0.0,0.47339752,0.0,3
0.0,0.47505033,0.0,3
0.058489475,0.44611403,0.0,3
0.0,0.33999634,0.0,3
0.0,0.32905477,0.0,1
0.0,0.4042675,0.0,0
0.0,0.4132561,0.0,1
0.0768733,0.32887143,0.0,2
0.0,0.42031583,0.0,1
0.004606093,0.40782043,0.0,1
0.0,0.46228805,0.0,2
